LOCAL_AIRPORT_CODE,LOCAL_AIRPORT,AIRLINE_CODE,FLIGHT_NUMBER,FREQUENCY,ARRIVAL_DEPARTURE_FLAG,SOURCE_DESTINATION_CODE,SOURCE_DESTINATION,SCHED_TIME,TIME_ZONE,air_time,Economy,Business
BOM,MUMBAI,6E,218,1234567,1,JAI,SWAMI VIVEKANANDA,700,IST,333,6540,12520
BOM,MUMBAI,G8,365,1234567,2,AMD,SWAMI VIVEKANANDA,745,IST,333,5310,11640
BOM,MUMBAI,9W,495,1234567,2,BLR,SWAMI VIVEKANANDA,2140,IST,333,5710,12320
BOM,MUMBAI,9W,407,1234567,2,COK,SWAMI VIVEKANANDA,935,IST,333,6940,12730
BOM,MUMBAI,9W,637,1234567,2,AMD,SWAMI VIVEKANANDA,2125,IST,334,6220,11480
BOM,MUMBAI,9W,339,1234567,2,DEL,SWAMI VIVEKANANDA,300,IST,334,6420,11910
BOM,MUMBAI,6E,993,1234567,1,DEL,SWAMI VIVEKANANDA,850,IST,335,5870,12760
BOM,MUMBAI,SG,454,1234567,1,GOI,SWAMI VIVEKANANDA,1435,IST,335,6950,11980
BOM,MUMBAI,AI,658,1234567,1,CJB,SWAMI VIVEKANANDA,1530,IST,336,6810,12980
BOM,MUMBAI,9W,302,1234567,1,DEL,SWAMI VIVEKANANDA,1155,IST,336,6440,12950
BOM,MUMBAI,9W,637,1234567,1,IXE,SWAMI VIVEKANANDA,2010,IST,336,6020,11820
BOM,MUMBAI,G8,363,1234567,2,AMD,SHIRDI,2210,IST,336,6810,12660
BOM,MUMBAI,9W,332,1234567,1,DEL,SHIRDI,910,IST,337,5300,11280
BOM,MUMBAI,6E,418,1234567,1,GOI,SARAT,1830,IST,337,6560,11520
BOM,MUMBAI,SG,2872,1234567,1,JLR,SARAT,1420,IST,337,5690,11300
BOM,MUMBAI,6E,324,1234567,2,AMD,TRIVANDRUM,1455,IST,337,5460,11920
BOM,MUMBAI,9W,407,1234567,2,COK,TRIVANDRUM,915,IST,337,5140,11500
BOM,MUMBAI,9W,704,7,1,DED,TRIVANDRUM,2035,IST,338,5130,11110
BOM,MUMBAI,6E,235,1234567,1,HYD,TRIVANDRUM,700,IST,339,6300,11460
BOM,MUMBAI,G8,544,14567,1,DEL,TRIVANDRUM,40,IST,340,5940,12540
BOM,MUMBAI,9W,476,1234567,1,GOI,TRIVANDRUM,1425,IST,340,5910,12850
BOM,MUMBAI,9W,617,1234567,2,CCU,TRIVANDRUM,1920,IST,340,5970,11540
BOM,MUMBAI,6E,414,123456,1,AMD,TRIVANDRUM,1415,IST,341,5380,11950
BOM,MUMBAI,G8,334,1234567,1,DEL,MAHARANA PRATAP,1015,IST,341,5980,12510
BOM,MUMBAI,6E,463,123456,2,BLR,MAHARANA PRATAP,1740,IST,341,5400,11730
BOM,MUMBAI,SG,678,1234567,1,MAA,MAHARANA PRATAP,735,IST,342,6260,11190
BOM,MUMBAI,G8,419,1234567,2,DEL,MAHARANA PRATAP,2345,IST,342,5310,12770
BOM,MUMBAI,9W,342,1234567,1,BDQ,MAHARANA PRATAP,755,IST,343,6860,11100
BOM,MUMBAI,6E,712,134567,1,GOI,MAHARANA PRATAP,1605,IST,344,5370,12460
BOM,MUMBAI,9W,621,1234567,2,CCU,MAHARANA PRATAP,2035,IST,344,5730,11030
BOM,MUMBAI,6E,804,1234567,1,AMD,MAHARANA PRATAP,1845,IST,345,5560,12660
BOM,MUMBAI,SG,638,1234567,1,AMD,MAHARANA PRATAP,2345,IST,345,5110,12430
BOM,MUMBAI,G8,247,1234567,1,BBI,MAHARANA PRATAP,2125,IST,345,6150,11140
BOM,MUMBAI,G8,347,1357,2,COK,MAHARANA PRATAP,1035,IST,345,5970,12390
BOM,MUMBAI,G8,643,1234567,2,DEL,MAHARANA PRATAP,2105,IST,345,5890,12980
BOM,MUMBAI,SG,488,1234567,1,CCU,MAHARANA PRATAP,1050,IST,346,6660,12080
BOM,MUMBAI,9W,361,1234567,2,DEL,MAHARANA PRATAP,2045,IST,346,6020,11230
BOM,MUMBAI,G8,336,1234567,2,COK,MAHARANA PRATAP,1710,IST,347,5290,11340
BOM,MUMBAI,9W,411,1234567,1,AMD,MAHARANA PRATAP,540,IST,348,5720,12060
BOM,MUMBAI,9W,404,1234567,1,COK,LAL BAHADUR SHASTRI,1755,IST,348,5360,11590
BOM,MUMBAI,9W,625,1234567,2,CCU,LAL BAHADUR SHASTRI,1755,IST,348,6320,11770
BOM,MUMBAI,9W,360,1234567,1,LKO,LAL BAHADUR SHASTRI,1700,IST,349,5310,11850
BOM,MUMBAI,6E,813,1234567,2,GAU,LAL BAHADUR SHASTRI,1655,IST,350,5050,11360
BOM,MUMBAI,9W,374,1234567,2,LKO,LAL BAHADUR SHASTRI,1140,IST,354,6440,12140
BOM,MUMBAI,9W,479,1234567,2,GOI,LAL BAHADUR SHASTRI,520,IST,357,5730,12700
BOM,MUMBAI,6E,431,1234567,2,MAA,LAL BAHADUR SHASTRI,945,IST,357,5280,11400
BOM,MUMBAI,SG,2872,1234567,2,IXG,LAL BAHADUR SHASTRI,1450,IST,358,6480,12940
BOM,MUMBAI,G8,391,1234567,2,JAI,LAL BAHADUR SHASTRI,1325,IST,360,5290,12150
BOM,MUMBAI,6E,342,1234567,2,LKO,LAL BAHADUR SHASTRI,1410,IST,361,5110,12220
BOM,MUMBAI,6E,6489,123457,2,DEL,LAL BAHADUR SHASTRI,2315,IST,362,5220,12010
BOM,MUMBAI,6E,504,1234567,2,JAI,LAL BAHADUR SHASTRI,1720,IST,364,5420,12780
BOM,MUMBAI,6E,464,123456,2,IXC,LAL BAHADUR SHASTRI,1140,IST,365,6610,11770
BOM,MUMBAI,6E,217,1234567,2,JAI,LAL BAHADUR SHASTRI,1940,IST,372,6000,11450
BOM,MUMBAI,6E,6446,1234567,2,LKO,LAL BAHADUR SHASTRI,1935,IST,374,6960,11840
BOM,MUMBAI,9W,463,1234567,2,MAA,VISAKHAPATNAM,305,IST,376,6360,12690
BOM,MUMBAI,6E,4446,1234567,2,LKO,VISAKHAPATNAM,1720,IST,379,6010,11810
BOM,MUMBAI,AI,651,234567,2,VTZ,VISAKHAPATNAM,1010,IST,382,6000,12750
BOM,MUMBAI,6E,712,2,2,VNS,VISAKHAPATNAM,1645,IST,393,5820,12610
BUP,BHATINDA,9I,622,246,2,DEL,INDIRA GANDHI,1235,IST,43,1500,6730
BUP,BHATINDA,9I,621,246,1,DEL,INDIRA GANDHI,1205,IST,98,1310,5660
CCJ,CALICUT,SG,3253,134567,1,BLR,BENGALURU,1105,IST,30,1550,6200
CCJ,CALICUT,6E,238,1234567,1,MAA,BENGALURU,1400,IST,79,1530,7150
CCJ,CALICUT,9W,2372,2,2,BLR,BENGALURU,1405,IST,80,1460,6180
CCJ,CALICUT,AI,581,1234567,1,BOM,BENGALURU,855,IST,84,2260,5600
CCJ,CALICUT,9W,421,1234567,1,BOM,BENGALURU,1345,IST,87,1600,7730
CCJ,CALICUT,6E,5448,1234567,2,BOM,MUMBAI,1140,IST,96,2510,7730
CCJ,CALICUT,9W,2372,134567,2,BLR,MUMBAI,1500,IST,97,1540,7790
CCJ,CALICUT,6E,237,1234567,2,MAA,MUMBAI,1430,IST,100,2750,5760
CCJ,CALICUT,AI,582,1234567,2,BOM,MUMBAI,730,IST,102,2690,7290
CCJ,CALICUT,6E,5448,1234567,2,BOM,MUMBAI,1140,IST,104,2480,6090
CCJ,CALICUT,9W,2816,1234567,2,MAA,MUMBAI,1515,IST,104,1420,6640
CCJ,CALICUT,9W,2371,2,1,BLR,CHENNAI,1315,IST,109,2430,7650
CCJ,CALICUT,9W,421,1234567,1,BOM,CHENNAI,1045,IST,109,2520,5100
CCJ,CALICUT,9W,2371,134567,1,BLR,CHENNAI,1435,IST,111,2460,7260
CCJ,CALICUT,SG,3251,134567,1,MAA,CHENNAI,820,IST,114,2070,5110
CCJ,CALICUT,SG,3254,134567,2,BLR,BENGALURU,840,IST,120,2550,7670
CCJ,CALICUT,SG,3253,134567,1,BLR,BENGALURU,1105,IST,121,2680,5340
CCJ,CALICUT,9W,422,1234567,2,BOM,BENGALURU,1115,IST,121,2540,6450
CCJ,CALICUT,6E,129,1234567,1,BOM,BENGALURU,2210,IST,124,1920,5770
CCJ,CALICUT,SG,3254,134567,2,BLR,BENGALURU,840,IST,124,2110,6630
CCJ,CALICUT,AI,582,1234567,2,BOM,MUMBAI,730,IST,126,2240,5670
CCJ,CALICUT,9W,422,1234567,2,BOM,MUMBAI,1415,IST,129,2460,6360
CCJ,CALICUT,AI,581,1234567,1,BOM,MUMBAI,845,IST,131,1460,7170
CCJ,CALICUT,SG,3252,134567,2,MAA,MUMBAI,1125,IST,135,2810,6870
CCJ,CALICUT,9W,2815,1234567,1,MAA,MUMBAI,1450,IST,193,1250,5610
CCJ,CALICUT,6E,129,1234567,1,BOM,MUMBAI,2210,IST,203,4150,10580
CCJ,CALICUT,SG,3251,134567,1,MAA,CHENNAI,820,IST,365,6170,12990
CCJ,CALICUT,SG,3252,134567,2,MAA,CHENNAI,1125,IST,372,5260,12870
CCJ,CALICUT,9W,2372,134567,2,BLR,CHENNAI,1455,IST,384,6000,12160
CCJ,CALICUT,9W,2371,134567,1,BLR,CHENNAI,1430,IST,394,5350,11090
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,713,1234567,2,NAG,AIZAWAL,820,IST,23,2770,5530
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,404,6,2,NAG,AIZAWAL,1800,IST,24,2960,5710
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,379,1234567,2,BLR,AIZAWAL,610,IST,26,2750,6190
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,2843,1234567,2,GAU,AIZAWAL,1405,IST,26,2500,6680
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,529,1234567,1,BLR,AIZAWAL,120,IST,27,2770,6040
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,9802,6,1,IXS,AIZAWAL,1325,IST,28,2200,7560
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,627,1234567,2,GAU,AIZAWAL,1500,IST,28,2740,5910
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,737,1357,2,COK,AIZAWAL,1840,IST,29,2080,7760
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,9801,6,2,IXS,AIZAWAL,1020,IST,29,1140,7400
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,633,1234567,2,PAT,AIZAWAL,1830,IST,31,2080,7830
CCU,NETAJI SUBHAS CHANDRA BOSE,I5,1562,1234567,1,BBI,AIZAWAL,1930,IST,32,2870,5370
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,705,23457,2,DIB,AIZAWAL,625,IST,32,2090,6010
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,345,134567,2,BLR,AIZAWAL,930,IST,33,1560,7310
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,946,1234567,2,DEL,AIZAWAL,1320,IST,33,1990,5050
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,633,1234567,2,LKO,AIZAWAL,1830,IST,33,2980,6260
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,135,123457,1,AMD,AIZAWAL,1840,IST,35,1250,5170
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,291,1234567,1,GAU,AIZAWAL,1900,IST,35,1080,6750
CCU,NETAJI SUBHAS CHANDRA BOSE,G8,537,1234567,2,AMD,AIZAWAL,1640,IST,35,1010,6940
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,662,2,2,BLR,AIZAWAL,945,IST,35,1070,5750
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,326,1234567,2,BOM,AIZAWAL,1450,IST,35,2620,7360
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,2479,1234567,2,GAU,AIZAWAL,735,IST,35,1800,6830
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,811,1234567,2,PAT,AIZAWAL,1150,IST,35,2320,7450
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,9808,67,1,AJL,AIZAWAL,1325,IST,36,1300,6300
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,125,1234567,1,AMD,AIZAWAL,920,IST,36,1380,7960
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,713,1234567,1,BLR,AHMEDABAD,740,IST,36,1900,6900
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,625,1234567,1,BOM,AHMEDABAD,2050,IST,36,1210,7080
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,958,1234567,2,BLR,AHMEDABAD,1420,IST,36,2350,7440
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,730,23457,1,GAU,AHMEDABAD,1300,IST,37,2160,6720
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,358,146,1,IMF,AHMEDABAD,1525,IST,37,1280,7900
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,2486,1234567,2,GAU,AHMEDABAD,735,IST,37,2720,6280
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,353,1234567,1,HYD,AHMEDABAD,820,IST,38,1520,6320
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,202,1234567,1,IMF,AHMEDABAD,1215,IST,38,1220,6860
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,294,1234567,1,IXA,AHMEDABAD,1625,IST,38,1470,5080
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,3288,1234567,1,IXB,AHMEDABAD,1900,IST,38,2750,7590
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,716,134567,1,VNS,AHMEDABAD,2050,IST,38,1390,6170
CCU,NETAJI SUBHAS CHANDRA BOSE,S2,4771,6,1,GAU,BHUBANESWAR,1500,IST,39,2320,5090
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,775,1234567,1,GAU,BHUBANESWAR,2000,IST,39,2150,5180
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,3214,1234567,1,IXS,BHUBANESWAR,1440,IST,39,2120,6860
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,3216,1234567,2,GAU,BHUBANESWAR,1820,IST,39,1120,7890
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,219,134567,1,DEL,BHUBANESWAR,915,IST,40,1280,5720
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,6918,1234567,1,VTZ,BHUBANESWAR,835,IST,41,1670,6480
CCU,NETAJI SUBHAS CHANDRA BOSE,UK,720,1234567,2,DEL,BHUBANESWAR,710,IST,42,1830,6620
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,3287,1234567,2,IXB,BHUBANESWAR,1610,IST,42,1710,6300
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,786,123457,1,DEL,BHUBANESWAR,1730,IST,43,1110,7460
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,417,1234567,1,DMU,BHUBANESWAR,1420,IST,43,1460,7300
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,634,1234567,1,PAT,BHUBANESWAR,1055,IST,43,2090,6030
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,701,1234567,2,DEL,BHUBANESWAR,1730,IST,43,2140,7620
CCU,NETAJI SUBHAS CHANDRA BOSE,S2,4263,1234567,2,IXZ,BHUBANESWAR,525,IST,43,1730,6470
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,9808,67,1,AJL,BHUBANESWAR,1325,IST,44,2640,7400
CCU,NETAJI SUBHAS CHANDRA BOSE,I5,545,1234567,1,IXR,BHUBANESWAR,1520,IST,44,2370,6020
CCU,NETAJI SUBHAS CHANDRA BOSE,G8,106,1234567,2,DEL,BHUBANESWAR,2250,IST,44,1280,6160
CCU,NETAJI SUBHAS CHANDRA BOSE,S2,4282,1234567,1,DEL,BHUBANESWAR,2245,IST,45,1650,5940
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,716,2,2,BLR,BENGALURU,2125,IST,45,2660,6720
CCU,NETAJI SUBHAS CHANDRA BOSE,G8,261,1234567,2,LKO,BENGALURU,1000,IST,45,2920,7560
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,9802,6,1,IXS,BENGALURU,1325,IST,47,1080,7560
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,292,1234567,2,GAU,BENGALURU,1550,IST,48,2650,6980
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,3209,1,2,AJL,BENGALURU,1305,IST,52,2780,7930
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,598,1234567,1,BBI,BENGALURU,2110,IST,56,1220,6840
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,624,1234567,2,BOM,BENGALURU,1405,IST,56,2420,6620
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,591,1234567,2,DIB,BENGALURU,1235,IST,62,1120,5370
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,4965,1234567,2,BLR,BENGALURU,1600,IST,63,2310,6470
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,624,1234567,2,BOM,BENGALURU,1405,IST,63,2960,5050
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,715,5,1,AJL,BENGALURU,1540,IST,64,1990,5370
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,794,123457,2,PNQ,BENGALURU,1925,IST,64,2880,6690
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,172,1234567,1,HYD,BENGALURU,1510,IST,66,2020,6480
CCU,NETAJI SUBHAS CHANDRA BOSE,S2,4662,134567,2,BLR,BENGALURU,1045,IST,66,2770,7630
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,832,1234567,2,JAI,BENGALURU,2100,IST,66,1010,5560
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,277,1234567,1,IXA,BENGALURU,1120,IST,68,1020,7920
CCU,NETAJI SUBHAS CHANDRA BOSE,G8,505,1234567,2,PAT,BENGALURU,1345,IST,71,2590,5520
CCU,NETAJI SUBHAS CHANDRA BOSE,UK,719,1234567,1,DEL,BENGALURU,2220,IST,72,1890,7800
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,139,1234567,2,IXA,BENGALURU,730,IST,72,2050,6760
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,506,67,2,BLR,BENGALURU,2225,IST,74,1010,5000
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,5924,1234567,2,BOM,BENGALURU,435,IST,74,2760,6590
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,722,357,1,IXB,BENGALURU,1645,IST,75,1950,7420
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,9802,6,1,IXS,BENGALURU,1325,IST,75,2060,7840
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,175,1234567,1,JAI,BENGALURU,2350,IST,75,2430,6880
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,961,1234567,2,BOM,BENGALURU,2130,IST,75,1920,5980
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,6616,1234567,2,DEL,BENGALURU,1305,IST,75,1910,6430
CCU,NETAJI SUBHAS CHANDRA BOSE,UK,778,1234567,2,DEL,BENGALURU,1700,IST,75,2320,7200
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,766,1234567,1,MAA,BENGALURU,1355,IST,76,2650,5770
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,923,1234567,1,MAA,BENGALURU,2210,IST,76,2080,5600
CCU,NETAJI SUBHAS CHANDRA BOSE,I5,1563,1234567,2,BBI,BENGALURU,1955,IST,76,2590,7470
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,249,6,2,BLR,BENGALURU,1450,IST,76,2670,5090
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,130,1234567,2,DEL,BENGALURU,750,IST,76,1480,5160
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,264,1234567,2,DEL,BENGALURU,2050,IST,76,1580,6280
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,623,1234567,2,GAU,BENGALURU,645,IST,76,2440,5380
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,994,1234567,1,IXR,BENGALURU,1415,IST,77,2170,5480
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,2264,1234567,1,IXZ,BENGALURU,1015,IST,77,2050,5920
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,623,1234567,1,MAA,BENGALURU,1235,IST,77,1360,6780
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,318,1234567,2,BOM,BENGALURU,535,IST,77,2600,7360
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,130,1234567,2,DEL,BENGALURU,740,IST,77,1560,7650
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,497,1234567,2,DEL,BENGALURU,2010,IST,77,1420,7550
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,224,134567,2,DEL,BENGALURU,2145,IST,77,1290,5530
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,708,1234567,2,RPR,BENGALURU,1515,IST,77,1340,7470
CCU,NETAJI SUBHAS CHANDRA BOSE,S2,4363,1234567,2,GAU,BENGALURU,1035,IST,78,2330,5540
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,526,1234567,2,HYD,BENGALURU,1900,IST,78,2950,5520
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,794,6,2,PNQ,BENGALURU,1925,IST,78,1340,6270
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,3471,1234567,2,VTZ,BENGALURU,1855,IST,78,1730,7700
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,6114,2357,1,IXA,BENGALURU,1540,IST,79,2630,6320
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,722,357,1,IXB,BENGALURU,1645,IST,79,2030,5660
CCU,NETAJI SUBHAS CHANDRA BOSE,UK,897,1234567,2,BLR,BENGALURU,1705,IST,79,1280,7260
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,152,1234567,2,DEL,BENGALURU,2215,IST,79,2320,7170
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,2486,1234567,2,GAU,BENGALURU,555,IST,79,1080,7540
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,836,1234567,2,HYD,BENGALURU,1900,IST,79,2760,6620
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,3243,1246,2,IXA,BENGALURU,1530,IST,79,1440,6360
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,753,16,2,IXS,BENGALURU,550,IST,79,1820,5680
CCU,NETAJI SUBHAS CHANDRA BOSE,I5,588,1234567,2,JAI,BENGALURU,1940,IST,79,2020,6760
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,245,1234567,2,RPR,BENGALURU,640,IST,79,1780,6390
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,9808,67,1,AJL,BENGALURU,1325,IST,80,1820,7790
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,657,1234567,1,BLR,BENGALURU,1300,IST,80,2590,5420
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,715,7,1,IMF,BENGALURU,1510,IST,80,1600,7980
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,833,1234567,1,IXA,MUMBAI,955,IST,80,1440,5930
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,534,1234567,1,IXB,MUMBAI,1740,IST,80,1850,6190
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,9807,67,2,AJL,MUMBAI,1020,IST,80,2010,7430
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,709,12347,2,DMU,MUMBAI,1120,IST,80,2110,5880
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,822,2,2,MAA,MUMBAI,1130,IST,80,1100,5560
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,624,1234567,1,AJL,MUMBAI,1315,IST,81,2010,7420
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,363,1234567,1,AMD,MUMBAI,140,IST,81,2890,6140
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,633,1234567,1,GOI,MUMBAI,1550,IST,81,1790,5060
CCU,NETAJI SUBHAS CHANDRA BOSE,9I,735,246,2,GAU,MUMBAI,550,IST,81,1550,5600
CCU,NETAJI SUBHAS CHANDRA BOSE,G8,532,1234567,2,GAU,MUMBAI,915,IST,81,1420,5050
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,713,234,2,IMF,MUMBAI,1015,IST,81,1480,5790
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,3215,6,2,IMF,MUMBAI,1120,IST,81,1080,6380
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,139,1234567,2,IXA,MUMBAI,730,IST,81,1400,6870
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,745,1234567,2,IXA,MUMBAI,1810,IST,81,1860,6520
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,9808,67,1,AJL,MUMBAI,1325,IST,82,1780,6140
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,6927,1234567,1,HYD,MUMBAI,2025,IST,82,2590,6570
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,3216,6,1,IMF,MUMBAI,1440,IST,82,1800,6480
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,277,1234567,1,IXA,MUMBAI,2025,IST,82,2680,6180
CCU,NETAJI SUBHAS CHANDRA BOSE,AI,788,1234567,1,IXZ,MUMBAI,1035,IST,82,2130,7200
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,506,1234567,2,BLR,MUMBAI,2225,IST,82,2690,6590
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,254,1234567,2,DEL,MUMBAI,1735,IST,82,1600,6780
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,904,1234567,2,DEL,MUMBAI,1735,IST,82,2060,6830
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,861,1234567,2,IXA,MUMBAI,850,IST,82,2560,6130
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,832,1234567,2,JAI,MUMBAI,2100,IST,82,1160,6750
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,833,1234567,2,VTZ,MUMBAI,730,IST,82,2520,5870
CCU,NETAJI SUBHAS CHANDRA BOSE,G8,261,1234567,1,BBI,MUMBAI,1005,IST,83,1840,5040
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,596,1234567,1,GAU,MUMBAI,1540,IST,83,2930,5420
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,6616,1234567,1,IXZ,MUMBAI,1235,IST,83,2960,6220
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,892,1234567,1,MAA,MUMBAI,1400,IST,83,1650,5680
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,9807,67,2,AJL,MUMBAI,1020,IST,83,2860,7460
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,202,1234567,2,AMD,MUMBAI,1255,IST,83,2380,6060
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,814,1234567,2,BLR,MUMBAI,605,IST,83,1160,5290
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,716,134567,2,BLR,MUMBAI,2125,IST,83,1640,7280
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,618,1234567,2,DEL,MUMBAI,935,IST,83,1030,5220
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,275,1234567,2,MAA,MUMBAI,1435,IST,83,1320,5990
CCU,NETAJI SUBHAS CHANDRA BOSE,9W,9808,67,1,AJL,MUMBAI,1325,IST,84,1010,6180
CCU,NETAJI SUBHAS CHANDRA BOSE,6E,874,1234567,1,BLR,COCHIN,1225,IST,84,2070,6970
CCU,NETAJI SUBHAS CHANDRA BOSE,SG,277,1234567,1,IXA,INDIRA GANDHI,1120,IST,84,2470,6760
